timestamp,user_id,role,patient_id,action,department,device,location,label,hour,risk_score,reasons,risk_level
2026-02-03 17:27:20,U201,nurse,P027,view,cardiology,desktop,ward,0,17,0,,Normal
2026-02-05 09:38:36,U301,admin,P191,export,admin,desktop,office,0,9,6,Export action (data leakage risk),Suspicious
2026-02-01 01:13:03,U101,doctor,P093,view,admin,mobile,home,1,1,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-02 10:20:33,U102,doctor,P068,update,neurology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-03 13:34:28,U101,doctor,P181,view,cardiology,desktop,ward,0,13,0,,Normal
2026-02-03 18:58:09,U102,doctor,P130,update,neurology,desktop,ICU,0,18,0,,Normal
2026-02-05 10:16:24,U301,admin,P004,export,admin,mobile,office,0,10,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-04 23:48:22,U101,doctor,P026,view,admin,desktop,office,1,23,3,Access outside working hours,Normal
2026-02-04 16:01:23,U102,doctor,P151,view,neurology,desktop,ICU,0,16,0,,Normal
2026-02-03 11:53:15,U102,doctor,P159,update,neurology,desktop,ward,0,11,0,,Normal
2026-02-02 17:01:28,U201,nurse,P153,view,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-04 11:15:26,U101,doctor,P016,update,cardiology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-05 00:50:22,U101,doctor,P044,view,orthopedics,desktop,home,1,0,6,"Access outside working hours, Access from home location",Suspicious
2026-02-04 01:28:09,U201,nurse,P015,view,admin,desktop,home,1,1,6,"Access outside working hours, Access from home location",Suspicious
2026-02-01 06:50:31,U102,doctor,P120,view,neurology,mobile,ward,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 18:10:23,U202,nurse,P065,view,orthopedics,desktop,ICU,0,18,0,,Normal
2026-02-05 17:54:36,U201,nurse,P188,view,cardiology,mobile,ICU,0,17,1,Access from mobile device,Normal
2026-02-04 17:41:29,U301,admin,P145,export,admin,desktop,office,0,17,6,Export action (data leakage risk),Suspicious
2026-02-03 17:43:06,U101,doctor,P139,view,cardiology,desktop,ICU,0,17,0,,Normal
2026-02-04 14:54:46,U301,admin,P177,view,admin,desktop,office,0,14,0,,Normal
2026-02-01 17:21:27,U301,admin,P095,export,admin,mobile,office,0,17,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-02 14:18:15,U202,nurse,P155,view,orthopedics,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-05 16:09:05,U201,nurse,P080,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-03 13:28:43,U301,admin,P043,export,admin,desktop,office,0,13,6,Export action (data leakage risk),Suspicious
2026-02-01 02:52:29,U202,nurse,P200,view,admin,mobile,home,1,2,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-04 12:55:24,U202,nurse,P014,view,orthopedics,desktop,ICU,0,12,0,,Normal
2026-02-05 04:01:44,U301,admin,P126,export,admin,desktop,office,0,4,9,"Access outside working hours, Export action (data leakage risk)",High Risk
2026-02-04 04:49:27,U101,doctor,P166,update,cardiology,mobile,ward,0,4,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 08:18:22,U201,nurse,P150,view,cardiology,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-05 08:50:41,U301,admin,P100,export,admin,desktop,office,0,8,6,Export action (data leakage risk),Suspicious
2026-02-05 11:42:37,U301,admin,P057,view,admin,mobile,office,0,11,1,Access from mobile device,Normal
2026-02-03 03:29:52,U301,admin,P003,export,admin,mobile,office,1,3,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-03 03:30:34,U202,nurse,P171,view,admin,desktop,office,1,3,3,Access outside working hours,Normal
2026-02-04 03:47:51,U201,nurse,P126,view,admin,desktop,office,1,3,3,Access outside working hours,Normal
2026-02-01 06:26:27,U101,doctor,P068,view,cardiology,mobile,ICU,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 09:23:07,U301,admin,P060,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-02 08:06:02,U202,nurse,P175,view,orthopedics,desktop,ICU,0,8,0,,Normal
2026-02-05 00:54:56,U202,nurse,P138,view,orthopedics,mobile,ward,0,0,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 12:45:16,U202,nurse,P023,view,orthopedics,desktop,ICU,0,12,0,,Normal
2026-02-02 17:40:19,U201,nurse,P145,view,cardiology,desktop,ICU,0,17,0,,Normal
2026-02-02 08:43:17,U202,nurse,P014,view,orthopedics,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-02 10:59:20,U202,nurse,P003,view,orthopedics,desktop,ward,0,10,0,,Normal
2026-02-04 16:21:51,U202,nurse,P200,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-03 16:12:03,U202,nurse,P188,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-01 09:55:03,U202,nurse,P014,view,orthopedics,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-04 11:34:40,U102,doctor,P065,view,neurology,desktop,ward,0,11,0,,Normal
2026-02-02 08:59:17,U102,doctor,P104,update,neurology,desktop,ward,0,8,0,,Normal
2026-02-05 12:41:19,U201,nurse,P131,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-04 08:11:59,U101,doctor,P116,view,cardiology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-02 12:58:21,U101,doctor,P136,update,cardiology,desktop,ward,0,12,0,,Normal
2026-02-01 11:07:31,U301,admin,P098,export,admin,mobile,office,0,11,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-02 22:10:12,U101,doctor,P004,view,admin,mobile,home,1,22,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-05 14:11:52,U202,nurse,P096,view,orthopedics,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-01 03:53:57,U201,nurse,P079,view,cardiology,desktop,ward,0,3,3,Access outside working hours,Normal
2026-02-01 09:19:28,U201,nurse,P172,view,cardiology,desktop,ICU,0,9,0,,Normal
2026-02-05 21:24:59,U201,nurse,P103,view,cardiology,desktop,ICU,0,21,3,Access outside working hours,Normal
2026-02-01 10:43:59,U301,admin,P139,view,admin,desktop,office,0,10,0,,Normal
2026-02-03 15:27:25,U201,nurse,P097,view,cardiology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-03 17:38:18,U301,admin,P077,export,admin,desktop,office,0,17,6,Export action (data leakage risk),Suspicious
2026-02-01 17:30:14,U301,admin,P161,export,admin,mobile,office,0,17,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-05 12:54:11,U201,nurse,P056,view,cardiology,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-04 02:11:14,U101,doctor,P105,view,neurology,mobile,office,1,2,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 04:13:53,U201,nurse,P041,view,cardiology,desktop,ward,0,4,3,Access outside working hours,Normal
2026-02-04 03:16:02,U101,doctor,P081,update,cardiology,desktop,ward,0,3,3,Access outside working hours,Normal
2026-02-02 02:21:20,U202,nurse,P140,view,admin,desktop,home,1,2,6,"Access outside working hours, Access from home location",Suspicious
2026-02-01 11:26:44,U301,admin,P079,view,admin,mobile,office,0,11,1,Access from mobile device,Normal
2026-02-01 13:14:17,U202,nurse,P044,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-03 08:33:53,U202,nurse,P138,view,orthopedics,desktop,ward,0,8,0,,Normal
2026-02-01 03:32:09,U301,admin,P132,export,admin,desktop,home,1,3,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-02 01:41:41,U201,nurse,P064,view,cardiology,mobile,ward,0,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 11:19:27,U102,doctor,P108,view,neurology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-02 09:38:02,U101,doctor,P194,update,cardiology,desktop,ward,0,9,0,,Normal
2026-02-02 11:08:18,U102,doctor,P058,update,neurology,desktop,ICU,0,11,0,,Normal
2026-02-04 06:04:03,U301,admin,P017,view,admin,mobile,office,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 18:44:42,U102,doctor,P093,update,neurology,desktop,ward,0,18,0,,Normal
2026-02-05 12:06:36,U202,nurse,P120,view,orthopedics,desktop,ICU,0,12,0,,Normal
2026-02-02 14:23:11,U202,nurse,P194,view,orthopedics,desktop,ICU,0,14,0,,Normal
2026-02-01 17:05:53,U301,admin,P142,export,admin,desktop,office,0,17,6,Export action (data leakage risk),Suspicious
2026-02-04 13:47:37,U201,nurse,P048,view,cardiology,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-02 13:42:46,U102,doctor,P143,update,neurology,desktop,ICU,0,13,0,,Normal
2026-02-02 08:16:07,U202,nurse,P046,view,orthopedics,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-03 11:39:18,U201,nurse,P114,view,cardiology,desktop,ward,0,11,0,,Normal
2026-02-05 08:37:37,U301,admin,P025,export,admin,mobile,office,0,8,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 13:57:25,U301,admin,P157,view,admin,desktop,office,0,13,0,,Normal
2026-02-02 08:42:47,U101,doctor,P029,update,cardiology,desktop,ICU,0,8,0,,Normal
2026-02-03 16:46:15,U201,nurse,P162,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-05 18:18:31,U301,admin,P123,export,admin,mobile,office,0,18,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-04 13:01:26,U301,admin,P058,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-04 23:59:29,U102,doctor,P100,view,admin,mobile,home,1,23,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-01 17:26:07,U101,doctor,P024,update,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-04 16:37:13,U101,doctor,P200,update,cardiology,mobile,ward,0,16,1,Access from mobile device,Normal
2026-02-04 01:21:51,U101,doctor,P152,view,neurology,desktop,home,1,1,6,"Access outside working hours, Access from home location",Suspicious
2026-02-01 17:38:25,U102,doctor,P142,update,neurology,desktop,ICU,0,17,0,,Normal
2026-02-02 10:46:41,U201,nurse,P052,view,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-02 12:12:43,U301,admin,P164,export,admin,mobile,office,0,12,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-04 17:28:11,U201,nurse,P112,view,cardiology,desktop,ward,0,17,0,,Normal
2026-02-03 20:40:27,U301,admin,P016,view,admin,desktop,office,0,20,3,Access outside working hours,Normal
2026-02-02 12:28:15,U201,nurse,P120,view,cardiology,desktop,ward,0,12,0,,Normal
2026-02-03 21:22:30,U101,doctor,P007,update,cardiology,desktop,ward,0,21,3,Access outside working hours,Normal
2026-02-03 16:27:49,U202,nurse,P199,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-05 13:39:49,U202,nurse,P068,view,orthopedics,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-05 15:08:20,U201,nurse,P169,view,cardiology,desktop,ward,0,15,0,,Normal
2026-02-05 13:32:44,U201,nurse,P147,view,cardiology,desktop,ward,0,13,0,,Normal
2026-02-04 15:18:52,U102,doctor,P086,update,neurology,desktop,ward,0,15,0,,Normal
2026-02-05 01:09:57,U202,nurse,P012,view,neurology,desktop,office,1,1,3,Access outside working hours,Normal
2026-02-01 16:09:36,U101,doctor,P177,update,cardiology,desktop,ward,0,16,0,,Normal
2026-02-03 23:19:35,U301,admin,P001,export,admin,desktop,home,1,23,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-03 09:56:43,U102,doctor,P013,view,neurology,desktop,ICU,0,9,0,,Normal
2026-02-01 11:18:49,U102,doctor,P006,view,neurology,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-01 04:09:16,U201,nurse,P175,view,cardiology,desktop,ward,0,4,3,Access outside working hours,Normal
2026-02-03 23:22:35,U102,doctor,P105,view,orthopedics,desktop,office,1,23,3,Access outside working hours,Normal
2026-02-05 16:45:07,U201,nurse,P136,view,cardiology,mobile,ICU,0,16,1,Access from mobile device,Normal
2026-02-04 13:37:41,U102,doctor,P125,view,neurology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-04 11:32:37,U202,nurse,P195,view,orthopedics,desktop,ward,0,11,0,,Normal
2026-02-02 18:30:47,U201,nurse,P125,view,cardiology,desktop,ICU,0,18,0,,Normal
2026-02-03 18:42:12,U301,admin,P026,export,admin,desktop,office,0,18,6,Export action (data leakage risk),Suspicious
2026-02-05 18:44:35,U101,doctor,P033,view,cardiology,desktop,ward,0,18,0,,Normal
2026-02-05 12:55:34,U101,doctor,P102,update,cardiology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-02 19:01:40,U102,doctor,P184,view,neurology,mobile,ICU,0,19,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 09:45:49,U202,nurse,P122,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-05 11:55:08,U301,admin,P143,export,admin,desktop,office,0,11,6,Export action (data leakage risk),Suspicious
2026-02-02 15:24:04,U301,admin,P153,export,admin,desktop,office,0,15,6,Export action (data leakage risk),Suspicious
2026-02-04 22:10:36,U102,doctor,P198,view,cardiology,mobile,office,1,22,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 07:59:25,U102,doctor,P043,view,neurology,mobile,ICU,0,7,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 14:24:24,U201,nurse,P081,view,cardiology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-04 17:41:40,U301,admin,P018,export,admin,mobile,office,0,17,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-01 21:21:37,U101,doctor,P097,update,cardiology,desktop,ICU,0,21,3,Access outside working hours,Normal
2026-02-02 18:44:02,U301,admin,P157,view,admin,desktop,office,0,18,0,,Normal
2026-02-02 08:20:29,U201,nurse,P166,view,cardiology,desktop,ward,0,8,0,,Normal
2026-02-03 11:07:59,U101,doctor,P184,update,cardiology,desktop,ICU,0,11,0,,Normal
2026-02-03 15:08:54,U102,doctor,P052,update,neurology,desktop,ICU,0,15,0,,Normal
2026-02-04 16:05:50,U301,admin,P100,view,admin,desktop,office,0,16,0,,Normal
2026-02-04 09:03:19,U301,admin,P106,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-02 18:21:05,U201,nurse,P148,view,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-04 14:16:55,U301,admin,P137,export,admin,desktop,office,0,14,6,Export action (data leakage risk),Suspicious
2026-02-02 07:05:05,U101,doctor,P076,update,cardiology,desktop,ICU,0,7,3,Access outside working hours,Normal
2026-02-04 22:06:39,U201,nurse,P002,view,neurology,mobile,home,1,22,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-03 09:31:10,U202,nurse,P119,view,orthopedics,desktop,ward,0,9,0,,Normal
2026-02-04 18:33:36,U201,nurse,P142,view,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-03 02:58:59,U101,doctor,P046,view,admin,mobile,home,1,2,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-05 16:47:24,U301,admin,P154,export,admin,desktop,office,0,16,6,Export action (data leakage risk),Suspicious
2026-02-02 18:40:41,U201,nurse,P164,view,cardiology,desktop,ICU,0,18,0,,Normal
2026-02-01 12:49:34,U301,admin,P027,export,admin,desktop,office,0,12,6,Export action (data leakage risk),Suspicious
2026-02-05 12:09:05,U202,nurse,P173,view,orthopedics,desktop,ward,0,12,0,,Normal
2026-02-01 02:46:57,U102,doctor,P097,update,neurology,mobile,ward,0,2,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 14:17:34,U301,admin,P114,view,admin,desktop,office,0,14,0,,Normal
2026-02-02 13:40:43,U202,nurse,P019,view,orthopedics,desktop,ICU,0,13,0,,Normal
2026-02-04 14:03:55,U101,doctor,P081,view,cardiology,desktop,ward,0,14,0,,Normal
2026-02-01 11:18:11,U202,nurse,P083,view,orthopedics,mobile,ICU,0,11,1,Access from mobile device,Normal
2026-02-01 07:21:40,U201,nurse,P157,view,cardiology,desktop,ward,0,7,3,Access outside working hours,Normal
2026-02-04 11:53:00,U301,admin,P108,view,admin,mobile,office,0,11,1,Access from mobile device,Normal
2026-02-02 16:01:27,U202,nurse,P130,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-04 18:27:41,U201,nurse,P165,view,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-03 22:47:54,U101,doctor,P011,update,cardiology,desktop,ICU,0,22,3,Access outside working hours,Normal
2026-02-03 11:17:00,U201,nurse,P187,view,cardiology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-02 02:27:46,U102,doctor,P105,view,admin,mobile,home,1,2,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-05 15:30:16,U101,doctor,P096,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-04 08:22:41,U202,nurse,P085,view,orthopedics,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-03 16:20:12,U301,admin,P191,export,admin,mobile,office,0,16,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 14:00:16,U301,admin,P084,view,admin,mobile,office,0,14,1,Access from mobile device,Normal
2026-02-01 14:33:27,U101,doctor,P004,view,cardiology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-04 15:53:15,U301,admin,P077,export,admin,mobile,office,0,15,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 16:37:01,U301,admin,P122,view,admin,mobile,office,0,16,1,Access from mobile device,Normal
2026-02-03 14:41:05,U202,nurse,P010,view,orthopedics,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-02 17:16:55,U102,doctor,P155,view,neurology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-01 08:13:30,U202,nurse,P179,view,orthopedics,desktop,ward,0,8,0,,Normal
2026-02-05 14:16:40,U102,doctor,P040,view,neurology,desktop,ward,0,14,0,,Normal
2026-02-02 12:29:15,U202,nurse,P016,view,orthopedics,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-05 10:14:58,U102,doctor,P072,update,neurology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-05 15:32:57,U301,admin,P053,view,admin,desktop,office,0,15,0,,Normal
2026-02-03 10:54:51,U301,admin,P148,view,admin,desktop,office,0,10,0,,Normal
2026-02-03 18:19:58,U102,doctor,P061,update,neurology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-05 18:17:15,U101,doctor,P170,update,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-05 09:12:51,U202,nurse,P123,view,orthopedics,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-04 16:30:03,U101,doctor,P112,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-03 12:12:50,U101,doctor,P125,update,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-04 09:00:35,U301,admin,P142,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-03 09:57:26,U101,doctor,P149,update,cardiology,desktop,ICU,0,9,0,,Normal
2026-02-02 13:29:22,U202,nurse,P111,view,orthopedics,desktop,ICU,0,13,0,,Normal
2026-02-02 09:24:35,U202,nurse,P196,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-02 01:59:45,U102,doctor,P198,update,neurology,desktop,ward,0,1,3,Access outside working hours,Normal
2026-02-01 12:48:52,U202,nurse,P085,view,orthopedics,desktop,ICU,0,12,0,,Normal
2026-02-02 11:20:08,U102,doctor,P085,update,neurology,desktop,ward,0,11,0,,Normal
2026-02-04 15:08:54,U202,nurse,P182,view,orthopedics,desktop,ward,0,15,0,,Normal
2026-02-04 21:24:27,U202,nurse,P069,view,orthopedics,desktop,ward,0,21,3,Access outside working hours,Normal
2026-02-03 15:46:00,U201,nurse,P199,view,cardiology,desktop,ward,0,15,0,,Normal
2026-02-04 08:39:54,U301,admin,P017,export,admin,desktop,office,0,8,6,Export action (data leakage risk),Suspicious
2026-02-04 13:35:40,U202,nurse,P027,view,orthopedics,mobile,ward,0,13,1,Access from mobile device,Normal
2026-02-05 11:17:28,U201,nurse,P017,view,cardiology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-02 10:26:52,U301,admin,P055,view,admin,mobile,office,0,10,1,Access from mobile device,Normal
2026-02-05 12:12:55,U201,nurse,P132,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-01 12:25:05,U102,doctor,P090,update,neurology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-03 16:58:30,U301,admin,P145,view,admin,desktop,office,0,16,0,,Normal
2026-02-02 22:34:11,U202,nurse,P089,view,orthopedics,mobile,ICU,0,22,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 10:26:11,U201,nurse,P029,view,cardiology,desktop,ward,0,10,0,,Normal
2026-02-01 15:17:38,U102,doctor,P102,update,neurology,mobile,ICU,0,15,1,Access from mobile device,Normal
2026-02-02 06:48:35,U101,doctor,P054,view,cardiology,mobile,ward,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 16:38:24,U201,nurse,P200,view,cardiology,mobile,ICU,0,16,1,Access from mobile device,Normal
2026-02-02 07:15:25,U101,doctor,P140,view,cardiology,mobile,ward,0,7,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 15:27:48,U301,admin,P061,view,admin,desktop,office,0,15,0,,Normal
2026-02-02 11:41:34,U102,doctor,P045,view,neurology,desktop,ICU,0,11,0,,Normal
2026-02-02 14:50:09,U201,nurse,P083,view,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-03 13:39:22,U102,doctor,P155,view,neurology,desktop,ward,0,13,0,,Normal
2026-02-01 16:13:18,U202,nurse,P152,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-04 17:08:22,U202,nurse,P145,view,orthopedics,desktop,ICU,0,17,0,,Normal
2026-02-05 15:37:35,U202,nurse,P053,view,orthopedics,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-04 08:02:19,U201,nurse,P179,view,cardiology,desktop,ward,0,8,0,,Normal
2026-02-04 20:56:34,U201,nurse,P077,view,cardiology,desktop,ward,0,20,3,Access outside working hours,Normal
2026-02-02 10:38:42,U201,nurse,P134,view,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-03 09:43:49,U202,nurse,P147,view,orthopedics,desktop,ward,0,9,0,,Normal
2026-02-01 04:56:11,U201,nurse,P170,view,cardiology,mobile,ward,0,4,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 22:42:07,U101,doctor,P081,update,cardiology,desktop,ward,0,22,3,Access outside working hours,Normal
2026-02-01 10:06:46,U201,nurse,P155,view,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-01 16:13:37,U102,doctor,P071,view,neurology,desktop,ICU,0,16,0,,Normal
2026-02-05 16:58:31,U102,doctor,P063,view,neurology,desktop,ICU,0,16,0,,Normal
2026-02-04 14:21:34,U301,admin,P072,view,admin,mobile,office,0,14,1,Access from mobile device,Normal
2026-02-05 17:13:28,U102,doctor,P006,update,neurology,desktop,ICU,0,17,0,,Normal
2026-02-05 08:09:26,U201,nurse,P161,view,cardiology,desktop,ICU,0,8,0,,Normal
2026-02-03 08:15:28,U202,nurse,P119,view,orthopedics,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-01 12:40:44,U102,doctor,P137,view,neurology,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-05 17:40:26,U202,nurse,P094,view,orthopedics,mobile,ICU,0,17,1,Access from mobile device,Normal
2026-02-04 10:49:01,U202,nurse,P046,view,orthopedics,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-05 09:23:25,U202,nurse,P009,view,orthopedics,desktop,ward,0,9,0,,Normal
2026-02-02 02:44:14,U102,doctor,P009,update,neurology,desktop,ward,0,2,3,Access outside working hours,Normal
2026-02-01 02:28:35,U102,doctor,P023,view,admin,desktop,home,1,2,6,"Access outside working hours, Access from home location",Suspicious
2026-02-03 18:58:45,U101,doctor,P044,view,cardiology,desktop,ward,0,18,0,,Normal
2026-02-02 09:08:39,U301,admin,P083,export,admin,mobile,office,0,9,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-01 14:25:54,U201,nurse,P033,view,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-01 19:19:23,U101,doctor,P133,view,cardiology,mobile,ward,0,19,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 07:56:59,U102,doctor,P040,view,neurology,desktop,ICU,0,7,3,Access outside working hours,Normal
2026-02-03 11:10:31,U102,doctor,P143,view,neurology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-01 15:01:39,U201,nurse,P068,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-03 10:29:49,U202,nurse,P066,view,orthopedics,desktop,ward,0,10,0,,Normal
2026-02-01 22:18:05,U202,nurse,P142,view,cardiology,desktop,home,1,22,6,"Access outside working hours, Access from home location",Suspicious
2026-02-04 12:22:29,U102,doctor,P096,view,neurology,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-01 07:00:06,U201,nurse,P046,view,cardiology,mobile,ICU,0,7,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 03:30:01,U201,nurse,P017,view,orthopedics,mobile,office,1,3,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 08:09:22,U101,doctor,P120,update,cardiology,desktop,ward,0,8,0,,Normal
2026-02-05 18:20:22,U102,doctor,P038,view,neurology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-04 09:55:20,U101,doctor,P023,update,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-04 08:25:35,U102,doctor,P143,update,neurology,desktop,ward,0,8,0,,Normal
2026-02-05 11:20:57,U102,doctor,P104,update,neurology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-01 22:08:35,U101,doctor,P023,view,neurology,desktop,office,1,22,3,Access outside working hours,Normal
2026-02-02 19:55:32,U301,admin,P131,view,admin,desktop,office,0,19,3,Access outside working hours,Normal
2026-02-05 11:19:54,U102,doctor,P066,view,neurology,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-04 11:45:37,U301,admin,P015,export,admin,desktop,office,0,11,6,Export action (data leakage risk),Suspicious
2026-02-04 11:17:35,U301,admin,P054,export,admin,desktop,office,0,11,6,Export action (data leakage risk),Suspicious
2026-02-05 12:59:45,U101,doctor,P169,view,cardiology,mobile,ward,0,12,1,Access from mobile device,Normal
2026-02-05 18:23:44,U301,admin,P095,view,admin,desktop,office,0,18,0,,Normal
2026-02-05 09:06:16,U202,nurse,P120,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-03 13:52:19,U102,doctor,P062,view,neurology,desktop,ward,0,13,0,,Normal
2026-02-05 14:01:04,U201,nurse,P142,view,cardiology,desktop,ICU,0,14,0,,Normal
2026-02-01 08:56:05,U101,doctor,P121,view,cardiology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-01 01:20:24,U202,nurse,P149,view,admin,mobile,office,1,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 09:22:27,U202,nurse,P141,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-04 22:52:15,U301,admin,P026,export,admin,mobile,home,1,22,13,"Access outside working hours, Export action (data leakage risk), Access from home location, Access from mobile device",High Risk
